,0,1,2,3,4,5,6,7,8,9,10,11,12,13,cluster,_id
2674,0.1260699084,-0.9605651911,-0.5536013111,0.068870979,-0.2020601452,0.2818977126,0.1820534781,-0.1871200345,-0.1159686988,1.4677752463,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37199
2675,0.1012647721,-1.1674831328,-0.419605428,-0.0669286562,-0.3418678942,0.2696985082,-0.187454869,-0.2410202634,0.1682947836,1.4542987312,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37200
2676,-1.759120453,-0.2551631171,1.3223410522,0.3744201581,2.0748089107,-1.1845483263,1.4548044516,-0.7800225521,-1.9068286381,-1.1103857578,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4438
2677,-1.8406230438,-0.1705148682,1.8583245846,0.1707207054,1.635413128,-1.1662495196,1.4958609346,-0.7800225521,-2.0773867276,-1.1357838055,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4439
2678,-0.083001955,-0.7818633324,-0.9555889604,-1.0272260763,-0.8012362125,0.1731214727,0.3052229272,0.2440817964,-0.0022633058,1.3485599204,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37208
2679,-0.0723711823,1.6917466072,-0.5536013111,-1.1727256855,-0.8012362125,0.1609222682,-0.8033021143,0.405782483,1.0210852309,1.3356017328,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37209
2680,-0.0581968187,1.795205578,-0.2856095449,-1.0272260763,-0.6614284635,0.1492313639,-0.9675280463,0.0823811098,0.9642325344,1.3226435452,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37210
2681,-0.0475660459,1.832827022,-0.0176177787,-1.0272260763,-0.6015108568,0.1375404596,-1.0496410123,-0.0793195768,0.9073798379,1.3096853576,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37211
2682,-2.1843513615,-0.0294344534,2.5283040001,-0.8477765584,-0.0622523961,-1.0676392833,1.2905785195,-0.6722220944,-2.0773867276,-1.2565541139,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4446
2683,-2.3083770432,0.0364030735,1.9923204677,-1.1727256855,-0.8012362125,-1.0351080714,1.1674090705,-0.0793195768,-1.5088597627,-1.2886904192,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4447
2684,-1.7059665894,1.8798538269,-0.0176177787,-0.1251284998,0.0775553529,-0.9614045443,-1.0085845293,-0.1871200345,0.7936744449,-1.6230116591,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,3,4452
2685,-1.7980999529,1.7387734121,-0.5536013111,-1.1727256855,-0.8012362125,-0.9898693548,-0.7211891482,0.405782483,0.9358061862,-1.7303054524,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4454
2686,-0.1255250459,1.9362859928,-0.5536013111,-0.8817264672,-0.6214833923,0.0002994091,-0.5980196992,0.0823811098,0.6515427037,1.154705434,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37223
2687,-2.5847771338,-0.9511598301,1.7243287015,-1.1727256855,-0.8012362125,-1.3848185999,-0.228511352,-2.7743310203,-1.5941388074,-1.4167173126,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4458
2688,-0.1538737731,-0.8759169422,-0.2856095449,-0.8817264672,-0.8411812837,-0.032740103,0.3052229272,-0.4566211789,-0.4286585295,1.1163491987,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37226
2689,-2.354443725,1.7105573291,3.0642875324,-0.3239779656,1.2759074876,-1.3761774967,-4.3752161366,-2.3970294182,1.6464648922,-1.4146440026,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,6,4461
2690,-0.1822225003,-0.5655400297,-0.2856095449,-0.8477765584,-0.6214833923,-0.0861116226,0.7568442403,-0.2410202634,-0.6844956637,1.0531132432,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37231
2691,0.4910597716,0.0834298784,0.5183657537,-0.5228274314,0.0176377462,-0.9802116512,0.9621266554,0.7291838562,-0.485511226,-0.1437049632,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,4464
2692,-0.2282891821,-0.6313775566,-0.8215930773,-1.0272260763,-0.7013735346,-0.117117934,0.5105053422,0.1901815675,-0.1728213953,1.0157936629,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37234
2693,0.2040289083,1.7199626901,-0.419605428,-1.0272260763,-0.6214833923,-0.7657089724,-0.9264715633,0.2979820253,1.0495115791,-1.06425461,-1.8273335195,-0.1004022133,2.6220709269,-0.3211603342,5,4467
2694,0.214659681,1.6541251632,-0.5536013111,-0.9690262327,-0.6414559279,-0.7596093701,-0.8443585973,0.4596827119,1.0779379274,-1.0616629725,-1.8273335195,-0.1004022133,2.6220709269,-0.3211603342,5,4468
2695,-0.2495507275,-0.4808917808,-1.4915724927,-1.1727256855,-0.8012362125,-0.1272839377,0.2231099611,0.6752836274,0.3388528731,1.0033538029,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37235
2696,0.1118955448,-0.1046773413,0.5183657537,0.1998206272,1.0162645251,-0.666590436,1.2084655535,0.2440817964,-0.9403327979,-1.1559985782,-1.8273335195,-0.1004022133,2.6220709269,-0.3211603342,5,4470
2697,-0.0936327277,-0.1893255902,1.1883451691,-0.5228274314,0.0376102817,-0.6147438169,1.4137479686,-0.3488207212,-1.5657124592,-1.2228628262,-1.8273335195,-0.1004022133,2.6220709269,-0.3211603342,5,4471
2698,0.1367006811,-1.3179689086,-0.2856095449,-0.7362268581,0.1175004241,-0.6696402371,-0.5159067331,-0.2410202634,0.3957055696,-1.2228628262,-1.8273335195,-0.1004022133,2.6220709269,-0.3211603342,1,4472
2699,-2.0000846345,-1.3179689086,1.4563369353,-0.8817264672,-0.2619777519,-1.3050154706,-1.5833752916,-1.9658275873,0.0830157389,-1.5556290836,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,3,4473
2700,-2.1453718616,1.9080699099,0.1163781044,-1.1727256855,-0.8012362125,-1.2292787427,-1.0906974954,-0.3488207212,0.7652480967,-1.6618862219,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4474
2701,-0.2389199548,1.6353144412,-1.4915724927,-1.0272260763,-0.7612911414,-0.1374499415,-0.105341903,0.7291838562,0.6515427037,0.9909139428,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37236
2702,-0.2460071366,-0.9887812741,-0.8215930773,-0.2512281611,-0.4617031077,-0.2055621665,0.1409969951,0.0823811098,0.0830157389,0.9048715771,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37243
2703,-1.94338718,1.9833127978,-1.0895848435,-0.5228274314,0.5768687424,-0.9746203492,-0.228511352,0.405782483,0.566263659,-1.532304346,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,3,4477
2704,-0.2743558639,-0.8571062203,-0.8215930773,-0.1542284217,-0.3218953587,-0.2335186768,0.3052229272,0.0823811098,-0.0591160023,0.8685886519,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37246
2705,-1.7414024984,1.795205578,2.2603122339,0.2822704057,3.1732983675,-1.1108447992,-3.2666910952,-1.9658275873,1.2200696686,-1.1549619232,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,3,4479
2706,-1.5535921805,-0.9417544691,-0.5536013111,0.9273186728,3.1732983675,-1.2501190504,0.1820534781,-0.1871200345,-0.1443950471,-1.0388565623,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4480
2707,-1.6953358167,-0.2269470341,1.054349286,0.4714198975,2.3743969444,-1.2155546377,1.4137479686,-0.4566211789,-1.6225651557,-1.0756578151,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4483
2708,-0.3700328183,-0.6689990005,-0.9555889604,-0.1154285259,-0.7413186058,-0.3112886054,0.4283923762,0.2440817964,-0.0875423506,0.7618131861,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37255
2709,-2.0319769526,-0.4056488929,1.9923204677,-0.3482279005,0.6767314203,-1.1413428104,1.4548044516,-1.8580271295,-2.6174873442,-1.1762133508,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4489
2710,-0.3842071819,-0.7348365274,-1.6255683758,-0.1542284217,-0.3218953587,-0.3270459112,0.1409969951,0.6752836274,0.4241319178,0.7384884484,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37257
2711,-2.1630898161,0.1962942103,1.9923204677,-0.760476793,0.0575828173,-1.1001704953,0.7157877573,0.5135829408,-0.8266274049,-1.2228628262,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4491
2712,-0.3771200001,-0.1705148682,-1.0895848435,-0.3482279005,-0.1820876096,-0.3499194196,0.4694488592,0.6752836274,0.1114420871,0.7037605056,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37260
2713,-2.2764847251,-0.0294344534,1.9923204677,-1.0272260763,-0.5815383212,-1.0676392833,1.3316350026,-0.40272095,-1.7931232451,-1.2565541139,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4494
2714,-0.4054687273,-0.1046773413,-0.6875971942,-0.5567773402,-0.2020601452,-0.364660125,0.6747312743,0.6752836274,-0.0875423506,0.6809540955,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37262
2715,-0.4479918182,-0.1422987853,0.6523616368,-0.760476793,-0.3618404298,-0.3788925302,1.2495220365,0.1362813387,-1.0540381908,0.6581476853,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37264
2716,-0.5507559544,0.1492674053,-1.4915724927,-1.1727256855,-0.8012362125,-0.4464964551,0.1820534781,0.836984314,0.452558266,0.6021683149,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37269
2717,-0.5330379999,1.842232383,-0.2856095449,-0.8817264672,-0.6414559279,-0.5212165825,-0.8443585973,0.0823811098,0.8505271414,0.5472255995,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37274
2718,-0.4444482273,1.7387734121,-1.0895848435,-0.5228274314,-0.0422798606,-0.5954284098,-0.3927372841,0.5674831696,0.7936744449,0.4933195391,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37279
2719,-0.4444482273,1.6729358852,-1.0895848435,-0.4452276399,-0.0023347894,-0.6101691152,-0.3516808011,0.6213833985,0.8221007932,0.482952989,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37280
2720,-0.4338174546,1.5506661924,-0.9555889604,-0.430677679,-0.7013735346,-0.6254181208,-0.5569632162,0.7291838562,0.9926588826,0.4725864389,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37281
2721,0.0977211812,1.7105573291,-0.1516136618,-0.4452276399,-0.3218953587,-0.8185721918,-1.0906974954,0.2440817964,1.1063642756,-1.137338788,-1.8273335195,-0.1004022133,2.6220709269,-0.3211603342,5,4514
2722,0.140244272,1.795205578,-0.5536013111,-0.5228274314,-0.921071426,-0.7916322819,-0.7622456312,0.2440817964,0.9073798379,-1.0922442952,-1.8273335195,-0.1004022133,2.6220709269,-0.3211603342,5,4515
2723,0.2217468628,-1.1862938548,-0.8215930773,-0.3239779656,-0.6814009991,-0.7062378505,-0.105341903,0.0823811098,0.2820001766,-1.0616629725,-1.8273335195,-0.1004022133,2.6220709269,-0.3211603342,5,4519
2724,0.2075724992,-0.7160258055,-0.5536013111,-0.0669286562,-0.7612911414,-0.6920054453,0.5105053422,-0.0793195768,-0.3433794848,-1.0865426927,-1.8273335195,-0.1004022133,2.6220709269,-0.3211603342,5,4520
2725,0.0941775902,-0.2739738391,0.5183657537,0.1270708226,0.8564842405,-0.6538829313,1.2495220365,-0.1871200345,-1.196169932,-1.1456320281,-1.8273335195,-0.1004022133,2.6220709269,-0.3211603342,5,4521
2726,-0.0759147732,-0.2175416732,1.1883451691,-0.4452276399,0.0775553529,-0.6111857156,1.4137479686,-0.4566211789,-1.6509915039,-1.201093071,-1.8273335195,-0.1004022133,2.6220709269,-0.3211603342,5,4522
2727,0.0977211812,-0.9229437472,-0.1516136618,0.8642688421,-0.401785501,-0.3189131082,0.2231099611,-0.5644216366,-0.4002321812,-1.3685128547,-1.8273335195,-0.1004022133,2.6220709269,-0.3211603342,1,4524
2728,-1.9044076801,0.356185347,-0.0176177787,-1.0272260763,-0.6214833923,-1.5530659617,0.3462794102,1.2681861449,0.3957055696,-1.5934669914,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4526
2729,-0.4231866819,-0.8100794153,-0.5536013111,-0.1978783044,-0.9610164972,-0.8312796965,0.3873358932,-0.1332198057,-0.2865267883,0.3321196854,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37295
2730,-1.8051871347,-1.3179689086,-0.2856095449,-0.3239779656,0.1973905664,-1.434123718,-0.5159067331,-0.2410202634,0.3957055696,-1.5468175161,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,3,4529
2731,-0.4479918182,1.8986645489,0.1163781044,0.064020992,-1.1807143885,-0.8749935125,-1.0496410123,-0.2949204923,0.7652480967,0.3036116727,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37298
2732,-0.4692533636,-0.8477008593,0.7863575199,0.398670093,-1.300549602,-0.9181990284,0.3462794102,-1.5346257563,-1.196169932,0.2756219875,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37301
2733,-1.9788230891,0.9675338112,-0.2856095449,-0.590727249,0.0575828173,-0.9593713436,-0.8033021143,1.3759866027,1.4474804545,-1.5328226735,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,6,4534
2734,-2.1347410889,-0.0012183705,2.1263163508,-1.1727256855,-0.8012362125,-0.9319231335,1.2905785195,-0.2949204923,-1.7362705486,-1.3472614271,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4537
2735,-0.5861918635,-0.8947276642,1.1883451691,0.9127687118,-1.9596432761,-0.9756369495,0.1409969951,-2.0197278161,-1.3667280215,0.2398573897,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37305
2736,-2.3190078159,1.5506661924,-0.419605428,-0.1978783044,0.0376102817,-1.3238225775,-1.0085845293,0.6213833985,1.2769223651,-1.0093118946,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,3,4539
2737,-0.7066739542,-0.8571062203,0.3843698706,1.4511172656,-2.6387094857,-1.0320582703,0.3462794102,-0.9956234676,-0.8266274049,0.2051294469,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37309
2738,-0.7421098633,-0.8759169422,-0.0176177787,1.7275665229,-2.8384348415,-1.0600147805,0.3052229272,-0.6722220944,-0.5707902707,0.1885429668,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37311
2739,-1.8547974074,-0.2833792001,1.7243287015,0.064020992,1.5355504501,-1.1997973319,1.4958609346,-1.1573241542,-2.247944817,-1.1052024828,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4544
2740,-1.9327564073,-0.1987309512,1.3223410522,-0.1251284998,1.116127203,-1.1820068254,1.4548044516,-0.5644216366,-1.7931232451,-1.130082203,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4545
2741,-2.1028487707,-0.339811366,1.9923204677,-0.5567773402,0.2772807087,-1.142867711,1.4958609346,-1.642426214,-2.5890609959,-1.1777683333,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4548
2742,-2.1630898161,-0.2927845611,1.4563369353,-0.6489270927,-0.0023347894,-1.1321934071,1.4548044516,-0.9417232387,-1.9921076828,-1.1896898659,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4549
2743,-0.8377868177,-0.5467293077,-0.0176177787,1.4317173177,0.6367863491,-1.1286353058,0.8800136894,-0.40272095,-0.9119064496,0.147595094,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37316
2744,-0.8625919541,-0.5561346687,-0.1516136618,1.3686674871,0.4969786,-1.1423594108,0.8389572064,-0.2410202634,-0.7697747084,0.1398201814,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37317
2745,-2.3331821795,1.8610431049,-0.2856095449,-0.9690262327,-0.7213460702,-1.0437491746,-0.8443585973,0.0284808809,0.8221007932,-1.2757322316,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4554
2746,-1.6528127258,2.0303396027,0.2503739875,0.064020992,-0.3418678942,-0.9227737301,-0.8443585973,-0.6183218655,0.4241319178,-1.5805088038,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,3,4556
2747,-1.5996588623,-1.073429523,0.7863575199,0.1707207054,0.6767314203,-0.9486970396,-0.3106243181,-1.4268252986,-0.5423639225,-1.6655145144,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,3,4559
2748,-1.0752074083,-0.4808917808,-1.3575766096,1.0146184382,-0.7013735346,-1.2821419622,0.3052229272,0.5674831696,0.2251474801,0.0594794184,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37328
2749,-1.0822945902,-0.5373239467,-0.419605428,1.053418334,-0.7413186058,-1.3050154706,0.7157877573,0.0284808809,-0.485511226,0.0460029033,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37330
2750,-2.2233308615,1.5600715533,2.394308117,-0.1445284477,1.5754955213,-1.2399530467,-3.8414818574,-0.9956234676,2.1865655088,-1.3508897196,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,6,4563
2751,-1.1070997265,-0.7536472494,-0.6875971942,1.0873682428,-0.8611538193,-1.3156897745,0.4283923762,-0.0254193479,-0.25810044,0.0397829732,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37331
2752,-1.1779715446,-0.7724579714,-0.1516136618,0.2822704057,-0.3218953587,-1.3731276956,0.5105053422,-0.5105214078,-0.6276429672,0.0029817204,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,37337
2753,0.1933981356,-0.7348365274,0.1163781044,0.1270708226,-0.8212087481,-0.6711651376,0.6336747913,-0.6722220944,-0.8266274049,-1.0886160027,-1.8273335195,-0.1004022133,2.6220709269,-0.3211603342,5,4572
2754,0.1721365902,-0.6501882786,-0.0176177787,0.2580204708,-0.9410439616,-0.664048935,0.7568442403,-0.5105214078,-0.8266274049,-1.1005375353,-1.8273335195,-0.1004022133,2.6220709269,-0.3211603342,5,4573
2755,1.369870316,1.6353144412,-1.4915724927,1.04371836,0.1774180308,0.5492636109,-0.105341903,0.7291838562,0.6515427037,-0.9517775417,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37340
2756,1.3592395433,1.9645020758,-1.2235807265,0.9127687118,0.1175004241,0.5690873182,-0.187454869,0.5135829408,0.566263659,-0.9528141967,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37343
2757,1.369870316,-0.1799202292,-1.2235807265,0.8691188291,0.1774180308,0.5828114232,0.4694488592,0.6752836274,0.1398684354,-0.9522958692,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37344
2758,-1.9362999982,0.403212152,-1.2235807265,-1.1727256855,-0.8012362125,-1.5586572638,0.1409969951,0.9986850006,0.5378373108,-1.6147184191,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4577
2759,1.3592395433,0.1116459614,-0.8215930773,0.8691188291,0.1175004241,0.5970438285,0.5105053422,0.9447847717,0.1682947836,-0.9507408866,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37346
2760,1.3344344069,-0.0012183705,-0.1516136618,0.9127687118,-0.022307325,0.6112762337,0.8800136894,0.7291838562,-0.3149531365,-0.9481492491,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37348
2761,-2.1134795434,-0.3680274489,1.054349286,-1.1727256855,-0.8012362125,-1.2399530467,1.3726914856,-0.8878230099,-1.7931232451,-1.6209383491,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4581
2762,1.3131728615,-0.0952719803,-0.0176177787,0.9467186206,-0.1421425385,0.6183924363,1.0031831384,0.4596827119,-0.5707902707,-0.9460759391,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37349
2763,-1.7307717257,1.7387734121,2.394308117,0.5732696239,2.3144793377,-1.0295167693,-3.5951429593,-1.9119273584,1.4759068028,-1.7137189723,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,3,4584
2764,-2.1134795434,-0.0200290924,0.9203534029,-1.0272260763,-0.6414559279,-0.9400559365,1.2084655535,0.2979820253,-1.0256118426,-1.5431892235,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4586
2765,-2.1418282707,-0.1987309512,-0.6875971942,-1.1727256855,-0.8012362125,-0.941580837,0.7157877573,0.5674831696,-0.1728213953,-1.5421525685,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4587
2766,1.2529318161,0.1304566834,-0.5536013111,1.3298675913,-0.4816756433,0.6641394531,0.5926183083,0.9447847717,0.1114420871,-0.9300077865,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37355
2767,1.1607984526,-0.1799202292,0.2503739875,1.1940679561,1.2958800232,0.7124279709,1.1263525875,0.1901815675,-0.8834801014,-0.9051280663,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37360
2768,-1.5535921805,0.0740245174,-0.1516136618,0.9127687118,3.1732983675,-1.2841751629,0.7979007234,0.836984314,-0.2012477435,-1.0098302221,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4595
2769,-1.6386383622,-0.2363523951,0.7863575199,0.5247697542,2.6939575137,-1.2582518534,1.3316350026,-0.2949204923,-1.3951543697,-1.0326366323,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4596
2770,-1.7732948166,-0.349216727,1.3223410522,0.1707207054,1.9350011617,-1.2292787427,1.4137479686,-1.1034239253,-2.0489603793,-1.0709928675,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4597
2771,1.0544907254,-1.1110509669,-0.5536013111,0.6799693373,0.9563469183,0.7541085862,-0.06428542,-0.1332198057,0.1114420871,-0.8776567086,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37365
2772,-2.1276539071,-0.1893255902,1.9923204677,-0.6489270927,0.1374729596,-1.1540503151,1.5369174176,-0.9956234676,-2.247944817,-1.1674017833,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4600
2773,-2.1737205888,-0.2269470341,1.8583245846,-0.760476793,-0.1221700029,-1.1433760112,1.5369174176,-1.0495236965,-2.2195184688,-1.1793233158,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4601
2774,0.9269214529,-0.9229437472,1.3223410522,0.064020992,0.6967039558,0.8156129088,0.0178275461,-2.2353287316,-1.3951543697,-0.8299705782,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37372
2775,-2.315464225,-0.1046773413,-0.2856095449,-1.1727256855,-0.8012362125,-1.0996621951,0.8800136894,0.5674831696,-0.4002321812,-1.2228628262,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4605
2776,0.9056599074,1.8986645489,0.7863575199,-0.1251284998,0.5768687424,0.8339117155,-1.6244317746,-0.8878230099,0.7936744449,-0.8149390806,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37374
2777,-1.5429614078,-0.7724579714,0.5183657537,0.2871203926,0.4170884577,-0.9608962441,0.5926183083,-1.1573241542,-1.1393172356,-1.4913564732,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,3,4610
2778,-1.7662076348,-0.7160258055,-0.5536013111,-1.1727256855,-0.8012362125,-0.9400559365,0.5105053422,-0.0793195768,-0.3433794848,-1.6717344445,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4611
2779,0.8914855438,-1.2239152987,0.5183657537,-0.3870277962,0.5568962068,0.8710176291,-0.6801326652,-1.1034239253,-0.0306896541,-0.7822844479,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37378
2780,0.7993521803,-1.035808079,2.1263163508,-0.590727249,0.0376102817,0.908631843,-0.7211891482,-3.1516326224,-1.4520070662,-0.7475565051,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37382
2781,-1.5677665441,-1.0075919961,1.054349286,0.2677204448,0.8165391693,-0.9339563342,-0.228511352,-1.9119273584,-0.9687591461,-1.6717344445,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,3,4615
2782,0.6717829077,-0.9229437472,2.2603122339,-0.7362268581,-0.2819502875,0.9574286609,-0.2695678351,-3.4211337667,-2.0489603793,-0.7024620123,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37387
2783,-2.2693975433,1.6070983583,2.5283040001,-0.4452276399,1.2958800232,-1.3375466825,-4.0467642725,-1.4268252986,2.0444337676,-1.3716228198,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,6,4622
2784,0.5335828624,-0.6972150835,0.5183657537,-0.760476793,-0.6614284635,0.9874183719,0.7568442403,-1.1034239253,-1.2530226285,-0.6988337198,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37390
2785,0.5087777261,-0.6595936395,-0.1516136618,-0.8477765584,-0.8012362125,0.9970760755,0.6747312743,-0.40272095,-0.7129220119,-0.6972787373,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37391
2786,0.4733418171,-0.5561346687,-0.5536013111,-0.8817264672,-0.9809890327,1.0174080829,0.6747312743,0.0823811098,-0.4002321812,-0.6936504447,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37393
2787,0.5690187715,-0.8759169422,-0.9555889604,-1.0272260763,-0.8012362125,-0.5242663836,0.2641664441,0.1362813387,0.0261630424,0.3144965502,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,4626
2788,0.4627110443,-0.1799202292,-0.9555889604,-0.9690262327,-0.8411812837,1.0275740867,0.5926183083,0.6213833985,-0.0306896541,-0.6910588072,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37394
2789,0.4875161807,0.7041837035,-0.8215930773,-0.7119769233,-0.54159325,1.1109353173,-0.146398386,1.2681861449,0.9073798379,-0.666179087,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37402
2790,0.4875161807,0.5160764838,-0.6875971942,-0.5713273011,-0.6015108568,1.1216096212,0.0999405121,1.2681861449,0.7083954002,-0.662032467,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37403
2791,0.4981469534,0.5348872058,-1.4915724927,-0.3870277962,-0.401785501,1.1643068369,0.0588840291,0.9447847717,0.5946900072,-0.6444093319,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37407
2792,-2.3934232249,-1.054618801,-0.9555889604,-1.1727256855,-0.8012362125,-1.2968826676,0.0588840291,0.1901815675,0.1967211319,-1.0668462475,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4641
2793,0.5548444079,1.1838571139,0.2503739875,-0.1445284477,-0.0822249317,1.1968380489,-1.4602058425,1.1603856872,1.8170229817,-0.6288595068,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37410
2794,0.5690187715,0.7135890645,-1.0895848435,-0.0378287344,-0.0023347894,1.2075123528,-0.06428542,1.1064854583,0.7936744449,-0.6231579042,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,37411
2795,-1.5783973168,0.0458084345,0.3843698706,0.8545688682,3.0334906185,-1.2968826676,0.9621266554,0.6752836274,-0.485511226,-0.994280397,-1.8273335195,-0.1004022133,-0.3813779367,3.1137095506,4,4644
